timestamp,eye_ratio,head_angle,status,duration
2025-07-13 11:46:02,0.3687,93.36,Active :),0.04
2025-07-13 11:46:02,0.3592,93.28,Active :),0.08
2025-07-13 11:46:02,0.3490,93.24,Active :),0.12
2025-07-13 11:46:02,0.3389,93.28,Active :),0.16
2025-07-13 11:46:02,0.3304,93.25,Active :),0.20
2025-07-13 11:46:02,0.3257,93.25,Active :),0.24
2025-07-13 11:46:02,0.3202,93.33,Active :),0.28
2025-07-13 11:46:02,0.3182,93.41,Active :),0.33
2025-07-13 11:46:02,0.3188,93.37,Active :),0.00
2025-07-13 11:46:04,0.3767,93.69,Active :),0.92
2025-07-13 11:46:04,0.3777,93.69,Active :),0.96
2025-07-13 11:46:04,0.3780,93.64,Active :),1.00
2025-07-13 11:46:04,0.3776,93.60,Active :),1.05
2025-07-13 11:46:04,0.3755,93.60,Active :),1.09
2025-07-13 11:46:04,0.3749,93.64,Active :),1.16
2025-07-13 11:46:04,0.3753,93.68,Active :),1.20
2025-07-13 11:46:04,0.3742,93.72,Active :),1.24
2025-07-13 11:46:04,0.3723,93.68,Active :),1.28
2025-07-13 11:46:04,0.3703,93.60,Active :),1.33
2025-07-13 11:46:04,0.3684,93.56,Active :),1.36
2025-07-13 11:46:04,0.3659,93.52,Active :),1.41
2025-07-13 11:46:04,0.3641,93.52,Active :),1.45
2025-07-13 11:46:04,0.3592,93.60,Active :),1.49
2025-07-13 11:46:04,0.3581,93.60,Active :),1.55
2025-07-13 11:46:04,0.3549,93.61,Active :),1.60
2025-07-13 11:46:04,0.3516,93.65,Active :),1.64
2025-07-13 11:46:04,0.3498,93.70,Active :),1.69
2025-07-13 11:46:04,0.3481,93.70,Active :),1.73
2025-07-13 11:46:04,0.3466,93.74,Active :),1.78
2025-07-13 11:46:04,0.3427,93.78,Active :),1.82
2025-07-13 11:46:04,0.3384,93.82,Active :),1.89
2025-07-13 11:46:06,0.3333,93.88,Active :),2.93
2025-07-13 11:46:06,0.3326,93.92,Active :),2.97
2025-07-13 11:46:06,0.3301,93.92,Active :),3.01
2025-07-13 11:46:06,0.3277,93.92,Active :),3.06
2025-07-13 11:46:06,0.3272,93.87,Active :),3.10
2025-07-13 11:46:06,0.3273,93.82,Active :),3.15
2025-07-13 11:46:06,0.3275,93.82,Active :),3.20
2025-07-13 11:46:06,0.3275,93.86,Active :),3.23
2025-07-13 11:46:06,0.3271,93.86,Active :),3.28
2025-07-13 11:46:06,0.3269,93.86,Active :),3.32
2025-07-13 11:46:06,0.3284,93.89,Active :),3.36
2025-07-13 11:46:06,0.3280,93.89,Active :),3.40
2025-07-13 11:46:06,0.3278,93.88,Active :),3.44
2025-07-13 11:46:06,0.3300,93.93,Active :),3.48
2025-07-13 11:46:06,0.3309,93.97,Active :),3.53
2025-07-13 11:46:06,0.3294,93.98,Active :),3.57
2025-07-13 11:46:06,0.3270,94.02,Active :),0.00
2025-07-13 11:46:06,0.3248,94.03,Active :),0.00
2025-07-13 11:46:06,0.3201,93.99,Active :),0.00
2025-07-13 11:46:06,0.3152,93.95,Active :),0.00
2025-07-13 11:46:06,0.3127,93.95,Active :),0.00
2025-07-13 11:46:06,0.3120,94.00,Active :),0.00
2025-07-13 11:46:06,0.3133,94.04,Active :),0.04
2025-07-13 11:46:08,0.2885,92.85,Drowsy !,0.15
2025-07-13 11:46:08,0.2876,91.86,Drowsy !,0.19
2025-07-13 11:46:08,0.2860,90.73,Drowsy !,0.23
2025-07-13 11:46:08,0.2876,89.64,Drowsy !,0.27
2025-07-13 11:46:08,0.2897,88.43,Drowsy !,0.31
2025-07-13 11:46:08,0.2894,87.29,Drowsy !,0.35
2025-07-13 11:46:08,0.2928,86.14,Drowsy !,0.39
2025-07-13 11:46:08,0.2966,85.28,Drowsy !,0.43
2025-07-13 11:46:08,0.2974,84.52,Drowsy !,0.47
2025-07-13 11:46:08,0.2975,83.76,Drowsy !,0.53
2025-07-13 11:46:08,0.2958,83.38,Drowsy !,0.57
2025-07-13 11:46:08,0.2945,83.04,Drowsy !,0.60
2025-07-13 11:46:08,0.2938,82.82,Drowsy !,0.65
2025-07-13 11:46:08,0.2928,82.53,Drowsy !,0.69
2025-07-13 11:46:08,0.2914,82.36,Drowsy !,0.73
2025-07-13 11:46:08,0.2912,82.19,Drowsy !,0.77
2025-07-13 11:46:08,0.2873,82.05,Drowsy !,0.81
2025-07-13 11:46:08,0.2802,81.99,Drowsy !,0.00
2025-07-13 11:46:08,0.2776,82.05,Drowsy !,0.00
2025-07-13 11:46:08,0.2761,82.18,Drowsy !,0.00
2025-07-13 11:46:08,0.2750,82.40,Drowsy !,0.08
2025-07-13 11:46:08,0.2736,82.60,Drowsy !,0.12
2025-07-13 11:46:08,0.2729,82.83,Drowsy !,0.16
2025-07-13 11:46:08,0.2726,83.15,Drowsy !,0.20
2025-07-13 11:46:10,0.2709,91.08,Drowsy !,0.00
2025-07-13 11:46:10,0.2707,91.08,Drowsy !,0.00
2025-07-13 11:46:10,0.2715,91.04,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.2733,91.00,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.2738,90.96,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.2730,90.96,SLEEPING !!!,0.04
2025-07-13 11:46:10,0.2735,90.96,SLEEPING !!!,0.08
2025-07-13 11:46:10,0.2788,90.92,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.2864,91.00,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.2936,91.08,SLEEPING !!!,0.04
2025-07-13 11:46:10,0.2989,91.08,SLEEPING !!!,0.08
2025-07-13 11:46:10,0.3046,91.08,SLEEPING !!!,0.13
2025-07-13 11:46:10,0.3104,91.08,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.3153,91.08,SLEEPING !!!,0.00
2025-07-13 11:46:10,0.3200,91.04,SLEEPING !!!,0.04
2025-07-13 11:46:10,0.3260,90.96,SLEEPING !!!,0.09
2025-07-13 11:46:10,0.3330,90.83,SLEEPING !!!,0.13
2025-07-13 11:46:10,0.3354,90.75,SLEEPING !!!,0.17
2025-07-13 11:46:10,0.3326,90.46,SLEEPING !!!,0.21
2025-07-13 11:46:10,0.3300,90.09,SLEEPING !!!,0.27
2025-07-13 11:46:10,0.3293,89.80,Active :),0.32
2025-07-13 11:46:10,0.3295,89.51,Active :),0.37
2025-07-13 11:46:12,0.3339,89.04,Active :),0.61
2025-07-13 11:46:12,0.3325,89.13,Active :),0.65
2025-07-13 11:46:12,0.3311,89.21,Active :),0.70
2025-07-13 11:46:12,0.3307,89.29,Active :),0.74
2025-07-13 11:46:12,0.3295,89.42,Active :),0.79
2025-07-13 11:46:12,0.3270,89.50,Active :),0.84
2025-07-13 11:46:12,0.3198,89.62,Active :),0.00
2025-07-13 11:46:12,0.3181,89.71,Active :),0.05
2025-07-13 11:46:12,0.3192,89.79,Active :),0.11
2025-07-13 11:46:12,0.3180,89.92,Active :),0.00
2025-07-13 11:46:12,0.3165,90.00,Active :),0.00
2025-07-13 11:46:12,0.3161,90.08,Active :),0.05
2025-07-13 11:46:12,0.3131,90.13,Active :),0.00
2025-07-13 11:46:12,0.3090,90.17,Active :),0.00
2025-07-13 11:46:12,0.3064,90.21,Active :),0.00
2025-07-13 11:46:12,0.3038,90.25,Active :),0.00
2025-07-13 11:46:12,0.3072,90.25,Active :),0.00
2025-07-13 11:46:12,0.3065,90.25,Active :),0.04
2025-07-13 11:46:12,0.3032,90.29,Active :),0.00
2025-07-13 11:46:12,0.3024,90.29,Active :),0.00
2025-07-13 11:46:12,0.3015,90.29,Active :),0.00
2025-07-13 11:46:14,0.1809,90.92,SLEEPING !!!,0.42
2025-07-13 11:46:14,0.1801,90.88,SLEEPING !!!,0.46
2025-07-13 11:46:14,0.1791,90.84,SLEEPING !!!,0.51
2025-07-13 11:46:14,0.1819,90.88,SLEEPING !!!,0.55
2025-07-13 11:46:14,0.1831,90.92,SLEEPING !!!,0.60
2025-07-13 11:46:14,0.1875,90.96,SLEEPING !!!,0.65
2025-07-13 11:46:14,0.1868,90.96,SLEEPING !!!,0.69
2025-07-13 11:46:14,0.1852,90.96,SLEEPING !!!,0.74
2025-07-13 11:46:14,0.1853,91.01,SLEEPING !!!,0.78
2025-07-13 11:46:14,0.1881,91.05,SLEEPING !!!,0.82
2025-07-13 11:46:14,0.1901,91.09,SLEEPING !!!,0.87
2025-07-13 11:46:14,0.1903,91.09,SLEEPING !!!,0.92
2025-07-13 11:46:14,0.1907,91.09,SLEEPING !!!,0.96
2025-07-13 11:46:14,0.1926,91.14,SLEEPING !!!,1.01
2025-07-13 11:46:14,0.1924,91.14,SLEEPING !!!,1.06
2025-07-13 11:46:14,0.1904,91.18,SLEEPING !!!,1.13
2025-07-13 11:46:14,0.1884,91.22,SLEEPING !!!,1.17
2025-07-13 11:46:14,0.1874,91.26,SLEEPING !!!,1.22
2025-07-13 11:46:14,0.1851,91.26,SLEEPING !!!,1.26
2025-07-13 11:46:14,0.1820,91.26,SLEEPING !!!,1.31
2025-07-13 11:46:14,0.1784,91.22,SLEEPING !!!,1.38
2025-07-13 11:46:16,0.1753,91.13,SLEEPING !!!,2.40
2025-07-13 11:46:16,0.1753,91.14,SLEEPING !!!,2.45
2025-07-13 11:46:16,0.1747,91.14,SLEEPING !!!,2.49
2025-07-13 11:46:16,0.1740,91.14,SLEEPING !!!,2.53
2025-07-13 11:46:16,0.1737,91.18,SLEEPING !!!,2.57
2025-07-13 11:46:16,0.1716,91.30,SLEEPING !!!,2.62
2025-07-13 11:46:16,0.1694,91.43,SLEEPING !!!,2.66
2025-07-13 11:46:16,0.1682,91.52,SLEEPING !!!,2.71
2025-07-13 11:46:16,0.1660,91.56,SLEEPING !!!,2.75
2025-07-13 11:46:16,0.1668,91.56,SLEEPING !!!,2.79
2025-07-13 11:46:16,0.1679,91.56,SLEEPING !!!,2.84
2025-07-13 11:46:16,0.1699,91.55,SLEEPING !!!,2.88
2025-07-13 11:46:16,0.1707,91.55,SLEEPING !!!,2.93
2025-07-13 11:46:16,0.1699,91.59,SLEEPING !!!,2.98
2025-07-13 11:46:16,0.1703,91.55,SLEEPING !!!,3.02
2025-07-13 11:46:16,0.1702,91.51,SLEEPING !!!,3.07
2025-07-13 11:46:16,0.1701,91.47,SLEEPING !!!,3.13
2025-07-13 11:46:16,0.1691,91.47,SLEEPING !!!,3.18
2025-07-13 11:46:16,0.1665,91.43,SLEEPING !!!,3.22
2025-07-13 11:46:16,0.1649,91.43,SLEEPING !!!,3.26
2025-07-13 11:46:16,0.1632,91.47,SLEEPING !!!,3.30
2025-07-13 11:46:16,0.1607,91.52,SLEEPING !!!,3.34
2025-07-13 11:46:16,0.1603,91.56,SLEEPING !!!,3.39
2025-07-13 11:46:18,0.1971,90.90,SLEEPING !!!,4.41
2025-07-13 11:46:18,0.1963,90.76,SLEEPING !!!,4.45
2025-07-13 11:46:18,0.1946,90.52,SLEEPING !!!,4.49
2025-07-13 11:46:18,0.1945,90.22,SLEEPING !!!,4.53
2025-07-13 11:46:18,0.1961,89.98,SLEEPING !!!,4.58
2025-07-13 11:46:18,0.1983,89.69,SLEEPING !!!,4.62
2025-07-13 11:46:18,0.1976,89.60,SLEEPING !!!,4.66
2025-07-13 11:46:18,0.1907,89.54,SLEEPING !!!,4.73
2025-07-13 11:46:18,0.1874,89.44,SLEEPING !!!,4.77
2025-07-13 11:46:18,0.1850,89.44,SLEEPING !!!,4.82
2025-07-13 11:46:18,0.1840,89.44,SLEEPING !!!,4.87
2025-07-13 11:46:18,0.1848,89.33,SLEEPING !!!,4.91
2025-07-13 11:46:18,0.1864,89.33,SLEEPING !!!,4.95
2025-07-13 11:46:18,0.1884,89.43,SLEEPING !!!,4.99
2025-07-13 11:46:18,0.1856,89.48,SLEEPING !!!,5.04
2025-07-13 11:46:18,0.1860,89.58,SLEEPING !!!,5.08
2025-07-13 11:46:18,0.1914,89.63,SLEEPING !!!,5.13
2025-07-13 11:46:18,0.1977,89.79,SLEEPING !!!,5.19
2025-07-13 11:46:18,0.2150,90.05,SLEEPING !!!,0.00
2025-07-13 11:46:18,0.2315,90.21,SLEEPING !!!,0.00
2025-07-13 11:46:18,0.2482,90.43,SLEEPING !!!,0.00
2025-07-13 11:46:18,0.2631,90.74,SLEEPING !!!,0.00
2025-07-13 11:46:20,0.2938,95.54,SLEEPING !!!,0.11
2025-07-13 11:46:20,0.3001,95.75,SLEEPING !!!,0.16
2025-07-13 11:46:20,0.3058,96.01,SLEEPING !!!,0.20
2025-07-13 11:46:20,0.3135,96.32,SLEEPING !!!,0.24
2025-07-13 11:46:20,0.3229,96.62,SLEEPING !!!,0.29
2025-07-13 11:46:20,0.3319,96.87,Active :),0.34
2025-07-13 11:46:20,0.3406,97.18,Active :),0.39
2025-07-13 11:46:20,0.3458,97.48,Active :),0.43
2025-07-13 11:46:20,0.3511,97.78,Active :),0.48
2025-07-13 11:46:20,0.3564,98.02,Active :),0.51
2025-07-13 11:46:20,0.3593,98.16,Active :),0.56
2025-07-13 11:46:20,0.3642,98.29,Active :),0.60
2025-07-13 11:46:20,0.3698,98.37,Active :),0.64
2025-07-13 11:46:20,0.3762,98.37,Active :),0.68
2025-07-13 11:46:20,0.3809,98.38,Active :),0.74
2025-07-13 11:46:20,0.3865,98.41,Active :),0.78
2025-07-13 11:46:20,0.3889,98.36,Active :),0.84
2025-07-13 11:46:20,0.3914,98.33,Active :),0.88
2025-07-13 11:46:20,0.3935,98.14,Active :),0.92
2025-07-13 11:46:20,0.3932,97.91,Active :),0.96
2025-07-13 11:46:20,0.3910,97.72,Active :),1.00
2025-07-13 11:46:20,0.3869,97.54,Active :),1.04
2025-07-13 11:46:20,0.3815,97.21,Active :),1.09
2025-07-13 11:46:22,0.3360,92.94,Active :),2.10
2025-07-13 11:46:22,0.3368,92.94,Active :),2.19
2025-07-13 11:46:22,0.3370,92.94,Active :),2.23
2025-07-13 11:46:22,0.3353,92.90,Active :),0.00
2025-07-13 11:46:22,0.3317,92.85,Active :),0.00
2025-07-13 11:46:22,0.3302,92.90,Active :),0.04
2025-07-13 11:46:22,0.3313,93.00,Active :),0.08
2025-07-13 11:46:22,0.3329,93.04,Active :),0.12
2025-07-13 11:46:22,0.3317,93.00,Active :),0.19
2025-07-13 11:46:22,0.3304,92.95,Active :),0.24
2025-07-13 11:46:22,0.3296,92.85,Active :),0.00
2025-07-13 11:46:22,0.3280,92.81,Active :),0.00
2025-07-13 11:46:22,0.3272,92.76,Active :),0.04
2025-07-13 11:46:22,0.3285,92.76,Active :),0.08
2025-07-13 11:46:22,0.3290,92.76,Active :),0.13
2025-07-13 11:46:22,0.3276,92.66,Active :),0.17
2025-07-13 11:46:22,0.3274,92.67,Active :),0.21
2025-07-13 11:46:22,0.3259,92.67,Active :),0.28
2025-07-13 11:46:22,0.3268,92.66,Active :),0.33
2025-07-13 11:46:22,0.3287,92.71,Active :),0.39
2025-07-13 11:46:22,0.3305,92.80,Active :),0.43
2025-07-13 11:46:24,0.3170,93.49,Drowsy !,0.07
2025-07-13 11:46:24,0.3179,93.49,Drowsy !,0.11
2025-07-13 11:46:24,0.3187,93.49,Drowsy !,0.15
2025-07-13 11:46:24,0.3192,93.50,Drowsy !,0.19
2025-07-13 11:46:24,0.3189,93.45,Drowsy !,0.24
2025-07-13 11:46:24,0.3180,93.35,Drowsy !,0.30
2025-07-13 11:46:24,0.3172,93.25,Drowsy !,0.34
2025-07-13 11:46:24,0.3193,93.20,Drowsy !,0.39
2025-07-13 11:46:24,0.3214,93.16,Drowsy !,0.43
2025-07-13 11:46:24,0.3212,93.16,Drowsy !,0.47
2025-07-13 11:46:24,0.3206,93.16,Drowsy !,0.52
2025-07-13 11:46:24,0.3190,93.16,Drowsy !,0.56
2025-07-13 11:46:24,0.3176,93.15,Drowsy !,0.60
2025-07-13 11:46:24,0.3174,93.15,Drowsy !,0.64
2025-07-13 11:46:24,0.3181,93.20,Drowsy !,0.68
2025-07-13 11:46:24,0.3168,93.20,Drowsy !,0.73
2025-07-13 11:46:24,0.3154,93.20,Drowsy !,0.77
2025-07-13 11:46:24,0.3210,93.19,Drowsy !,0.81
2025-07-13 11:46:24,0.3286,93.29,Drowsy !,0.87
2025-07-13 11:46:24,0.3373,93.33,Drowsy !,0.91
2025-07-13 11:46:24,0.3452,93.33,Drowsy !,0.95
2025-07-13 11:46:24,0.3539,93.32,Drowsy !,0.99
2025-07-13 11:46:24,0.3609,93.32,Drowsy !,1.04
2025-07-13 11:46:26,0.3323,93.28,Active :),2.09
2025-07-13 11:46:26,0.3318,93.32,Active :),2.13
2025-07-13 11:46:26,0.3308,93.37,Active :),2.17
2025-07-13 11:46:26,0.3313,93.47,Active :),2.21
2025-07-13 11:46:26,0.3292,93.47,Active :),0.00
2025-07-13 11:46:26,0.3259,93.47,Active :),0.00
2025-07-13 11:46:26,0.3246,93.56,Active :),0.04
2025-07-13 11:46:26,0.3238,93.56,Active :),0.09
2025-07-13 11:46:26,0.3245,93.57,Active :),0.13
2025-07-13 11:46:26,0.3255,93.62,Active :),0.17
2025-07-13 11:46:26,0.3261,93.67,Active :),0.21
2025-07-13 11:46:26,0.3264,93.68,Active :),0.26
2025-07-13 11:46:26,0.3245,93.63,Active :),0.30
2025-07-13 11:46:26,0.3212,93.63,Active :),0.00
2025-07-13 11:46:26,0.3206,93.73,Active :),0.00
2025-07-13 11:46:26,0.3199,93.78,Active :),0.00
2025-07-13 11:46:26,0.3171,93.73,Active :),0.00
2025-07-13 11:46:26,0.3148,93.73,Active :),0.00
2025-07-13 11:46:26,0.3108,93.73,Active :),0.00
2025-07-13 11:46:26,0.3074,93.73,Drowsy !,0.00
2025-07-13 11:46:26,0.3045,93.73,Drowsy !,0.05
2025-07-13 11:46:26,0.3008,93.74,Drowsy !,0.09
2025-07-13 11:46:28,0.2447,93.72,Drowsy !,0.00
2025-07-13 11:46:28,0.2414,93.72,Drowsy !,0.00
2025-07-13 11:46:28,0.2381,93.77,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2373,93.77,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2313,93.72,SLEEPING !!!,0.04
2025-07-13 11:46:28,0.2253,93.67,SLEEPING !!!,0.09
2025-07-13 11:46:28,0.2170,93.73,SLEEPING !!!,0.13
2025-07-13 11:46:28,0.2198,93.68,SLEEPING !!!,0.17
2025-07-13 11:46:28,0.2255,93.63,SLEEPING !!!,0.21
2025-07-13 11:46:28,0.2259,93.58,SLEEPING !!!,0.25
2025-07-13 11:46:28,0.2292,93.58,SLEEPING !!!,0.29
2025-07-13 11:46:28,0.2283,93.58,SLEEPING !!!,0.33
2025-07-13 11:46:28,0.2307,93.57,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2307,93.62,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2363,93.67,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2426,93.73,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2524,93.77,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2610,93.82,SLEEPING !!!,0.00
2025-07-13 11:46:28,0.2667,93.87,Drowsy !,0.00
2025-07-13 11:46:28,0.2739,93.96,Drowsy !,0.04
2025-07-13 11:46:28,0.2782,94.00,Drowsy !,0.08
2025-07-13 11:46:28,0.2830,94.05,Drowsy !,0.12
2025-07-13 11:46:28,0.2844,94.10,Drowsy !,0.17
2025-07-13 11:46:30,0.2333,94.78,SLEEPING !!!,0.00
2025-07-13 11:46:30,0.2301,94.26,SLEEPING !!!,0.04
2025-07-13 11:46:30,0.2268,93.75,SLEEPING !!!,0.08
2025-07-13 11:46:30,0.2263,93.20,SLEEPING !!!,0.00
2025-07-13 11:46:30,0.2335,92.85,SLEEPING !!!,0.07
2025-07-13 11:46:30,0.2402,92.49,SLEEPING !!!,0.11
2025-07-13 11:46:30,0.2494,92.12,SLEEPING !!!,0.15
2025-07-13 11:46:30,0.2539,91.92,SLEEPING !!!,0.19
2025-07-13 11:46:30,0.2620,91.71,SLEEPING !!!,0.00
2025-07-13 11:46:30,0.2667,91.67,SLEEPING !!!,0.00
2025-07-13 11:46:30,0.2755,91.51,SLEEPING !!!,0.00
2025-07-13 11:46:30,0.2851,91.38,SLEEPING !!!,0.00
2025-07-13 11:46:30,0.2950,91.47,SLEEPING !!!,0.04
2025-07-13 11:46:30,0.3026,91.59,SLEEPING !!!,0.12
2025-07-13 11:46:30,0.3138,91.66,SLEEPING !!!,0.16
2025-07-13 11:46:30,0.3104,91.81,SLEEPING !!!,0.20
2025-07-13 11:46:30,0.3047,91.95,SLEEPING !!!,0.24
2025-07-13 11:46:30,0.2949,91.98,SLEEPING !!!,0.29
2025-07-13 11:46:30,0.2814,92.02,SLEEPING !!!,0.33
2025-07-13 11:46:30,0.2698,91.89,SLEEPING !!!,0.37
2025-07-13 11:46:30,0.2540,91.89,SLEEPING !!!,0.41
2025-07-13 11:46:30,0.2523,91.73,SLEEPING !!!,0.00
2025-07-13 11:46:32,0.3661,95.50,Active :),0.81
2025-07-13 11:46:32,0.3627,95.38,Active :),0.85
2025-07-13 11:46:32,0.3562,95.15,Active :),0.00
2025-07-13 11:46:32,0.3488,94.93,Active :),0.00
2025-07-13 11:46:32,0.3434,94.67,Active :),0.04
2025-07-13 11:46:32,0.3373,94.46,Active :),0.08
2025-07-13 11:46:32,0.3319,94.28,Active :),0.12
2025-07-13 11:46:32,0.3292,94.12,Active :),0.16
2025-07-13 11:46:32,0.3270,93.96,Active :),0.00
2025-07-13 11:46:32,0.3214,93.83,Active :),0.00
2025-07-13 11:46:32,0.3148,93.72,Active :),0.00
2025-07-13 11:46:32,0.3104,93.60,Active :),0.00
2025-07-13 11:46:32,0.3092,93.60,Active :),0.00
2025-07-13 11:46:32,0.3066,93.63,Active :),0.00
2025-07-13 11:46:32,0.3021,93.71,Drowsy !,0.00
2025-07-13 11:46:32,0.3008,93.79,Drowsy !,0.04
2025-07-13 11:46:32,0.2986,93.83,Drowsy !,0.08
